Año_mes,Celula,Asesor,0021_meta,0022_ventas,0031_ventas_mismo_mes,0032_ventas_mes_anterior,0033_ventas_0_a_100,0024_seg_atrasados,0025_seg_abiertos,0026_descartes_totales,0027_seg_creados_mismo_mes,0028_descartes_mismo_mes,00291_descartes_dia,00292_avg_seg_creados_dia,0023_%_cumplimiento,0045_%_Efectividad_SQL,0044_%_Ventas_mercadeo,0041_%_Ventas_leads_mes,0042_%_Ventas_leads_mes_anterior,0043_%_Ventas_leads_cero_a_cien,0029_%_descarte_mismo_mes,Año,numero_mes,nombre_mes
202103,DG2,A95,40.0,43.0,27.0,4.0,13.0,0.0,54.0,149.0,137.0,72.0,1.0,6.2,1.075,0.1971,0.7209,0.6279,0.093,0.3023,0.5255,2021,3,marzo
202103,DG2,A96,40.0,30.0,11.0,3.0,3.0,1.0,28.0,74.0,79.0,49.0,3.0,3.6,0.75,0.1392,0.4667,0.3667,0.1,0.1,0.6203,2021,3,marzo
202103,DG2,A101,57.0,40.0,15.0,6.0,3.0,5.0,36.0,85.0,98.0,51.0,2.0,4.5,0.7018,0.1531,0.525,0.375,0.15,0.075,0.5204,2021,3,marzo
202103,DG2,A104,57.0,39.0,23.0,2.0,9.0,1.0,17.0,80.0,94.0,52.0,0.0,4.3,0.6842,0.2447,0.641,0.5897,0.0513,0.2308,0.5532,2021,3,marzo
202103,DG3,A6,57.0,53.0,22.0,1.0,14.0,0.0,22.0,101.0,114.0,71.0,3.0,5.2,0.9298,0.193,0.434,0.4151,0.0189,0.2642,0.6228,2021,3,marzo
202103,DG3,A15,57.0,66.0,19.0,4.0,9.0,0.0,26.0,80.0,92.0,53.0,1.0,4.2,1.1579,0.2065,0.3485,0.2879,0.0606,0.1364,0.5761,2021,3,marzo
202103,DG3,A20,57.0,47.0,22.0,1.0,5.0,0.0,22.0,46.0,68.0,31.0,2.0,3.1,0.8246,0.3235,0.4894,0.4681,0.0213,0.1064,0.4559,2021,3,marzo
202103,DG3,A36,57.0,34.0,11.0,3.0,5.0,0.0,41.0,81.0,89.0,49.0,2.0,4.0,0.5965,0.1236,0.4118,0.3235,0.0882,0.1471,0.5506,2021,3,marzo
202103,DG3,A39,40.0,32.0,23.0,4.0,9.0,0.0,40.0,105.0,114.0,61.0,1.0,5.2,0.8,0.2018,0.8438,0.7188,0.125,0.2812,0.5351,2021,3,marzo
202103,DG3,A48,57.0,50.0,22.0,7.0,7.0,0.0,56.0,77.0,99.0,40.0,1.0,4.5,0.8772,0.2222,0.58,0.44,0.14,0.14,0.404,2021,3,marzo
202103,DG3,A85,57.0,36.0,14.0,0.0,7.0,17.0,65.0,70.0,79.0,35.0,0.0,3.6,0.6316,0.1772,0.3889,0.3889,0.0,0.1944,0.443,2021,3,marzo
202103,DG3,A89,52.0,33.0,20.0,1.0,7.0,0.0,29.0,95.0,104.0,64.0,1.0,4.7,0.6346,0.1923,0.6364,0.6061,0.0303,0.2121,0.6154,2021,3,marzo
202103,DG3,A97,57.0,22.0,10.0,4.0,7.0,0.0,28.0,84.0,79.0,47.0,3.0,3.6,0.386,0.1266,0.6364,0.4545,0.1818,0.3182,0.5949,2021,3,marzo
202103,DG3,A98,57.0,39.0,20.0,1.0,8.0,0.0,44.0,85.0,104.0,52.0,4.0,4.7,0.6842,0.1923,0.5385,0.5128,0.0256,0.2051,0.5,2021,3,marzo
202103,DG3,A103,40.0,24.0,19.0,0.0,10.0,2.0,27.0,63.0,83.0,40.0,0.0,3.8,0.6,0.2289,0.7917,0.7917,0.0,0.4167,0.4819,2021,3,marzo
202103,DG3,A112,52.0,40.0,15.0,1.0,8.0,0.0,19.0,105.0,90.0,61.0,1.0,4.1,0.7692,0.1667,0.4,0.375,0.025,0.2,0.6778,2021,3,marzo
202103,DG4,A25,52.0,24.0,18.0,3.0,9.0,0.0,40.0,78.0,98.0,54.0,1.0,4.5,0.4615,0.1837,0.875,0.75,0.125,0.375,0.551,2021,3,marzo
202103,DG4,A70,57.0,32.0,10.0,2.0,5.0,0.0,50.0,86.0,92.0,48.0,1.0,4.2,0.5614,0.1087,0.375,0.3125,0.0625,0.1562,0.5217,2021,3,marzo
202103,DG4,A78,40.0,31.0,13.0,2.0,5.0,1.0,78.0,62.0,98.0,28.0,0.0,4.5,0.775,0.1327,0.4839,0.4194,0.0645,0.1613,0.2857,2021,3,marzo
202103,DG4,A79,57.0,44.0,27.0,1.0,15.0,11.0,63.0,45.0,75.0,17.0,1.0,3.4,0.7719,0.36,0.6364,0.6136,0.0227,0.3409,0.2267,2021,3,marzo
202103,DG4,A81,57.0,24.0,11.0,1.0,7.0,5.0,36.0,56.0,58.0,30.0,2.0,2.6,0.4211,0.1897,0.5,0.4583,0.0417,0.2917,0.5172,2021,3,marzo
202103,DG4,A83,40.0,53.0,31.0,3.0,18.0,0.0,40.0,88.0,104.0,47.0,1.0,4.7,1.325,0.2981,0.6415,0.5849,0.0566,0.3396,0.4519,2021,3,marzo
202103,DG4,A84,57.0,39.0,17.0,4.0,9.0,0.0,47.0,91.0,96.0,48.0,2.0,4.4,0.6842,0.1771,0.5385,0.4359,0.1026,0.2308,0.5,2021,3,marzo
202103,DG4,A93,57.0,39.0,19.0,2.0,5.0,2.0,44.0,88.0,98.0,50.0,0.0,4.5,0.6842,0.1939,0.5385,0.4872,0.0513,0.1282,0.5102,2021,3,marzo
202103,DG4,A99,57.0,49.0,17.0,4.0,12.0,0.0,33.0,66.0,70.0,32.0,0.0,3.2,0.8596,0.2429,0.4286,0.3469,0.0816,0.2449,0.4571,2021,3,marzo
202103,DG4,A110,57.0,46.0,15.0,4.0,9.0,1.0,43.0,87.0,90.0,50.0,2.0,4.1,0.807,0.1667,0.413,0.3261,0.087,0.1957,0.5556,2021,3,marzo
202103,DG5,A12,57.0,41.0,10.0,3.0,5.0,1.0,40.0,41.0,47.0,15.0,2.0,2.1,0.7193,0.2128,0.3171,0.2439,0.0732,0.122,0.3191,2021,3,marzo
202103,DG5,A26,57.0,13.0,2.0,2.0,1.0,0.0,0.0,31.0,10.0,8.0,0.0,0.5,0.2281,0.2,0.3077,0.1538,0.1538,0.0769,0.8,2021,3,marzo
202103,DG5,A28,40.0,35.0,16.0,0.0,9.0,0.0,18.0,73.0,74.0,39.0,1.0,3.4,0.875,0.2162,0.4571,0.4571,0.0,0.2571,0.527,2021,3,marzo
202103,DG5,A41,40.0,28.0,11.0,1.0,3.0,0.0,48.0,67.0,74.0,32.0,1.0,3.4,0.7,0.1486,0.4286,0.3929,0.0357,0.1071,0.4324,2021,3,marzo
202103,DG5,A46,57.0,40.0,13.0,6.0,3.0,0.0,34.0,77.0,84.0,50.0,1.0,3.8,0.7018,0.1548,0.475,0.325,0.15,0.075,0.5952,2021,3,marzo
202103,DG5,A47,40.0,21.0,9.0,1.0,4.0,0.0,35.0,70.0,87.0,50.0,2.0,4.0,0.525,0.1034,0.4762,0.4286,0.0476,0.1905,0.5747,2021,3,marzo
202103,DG5,A50,40.0,33.0,10.0,0.0,2.0,2.0,32.0,81.0,85.0,55.0,2.0,3.9,0.825,0.1176,0.303,0.303,0.0,0.0606,0.6471,2021,3,marzo
202103,DG5,A51,40.0,40.0,20.0,1.0,4.0,0.0,49.0,85.0,94.0,45.0,3.0,4.3,1.0,0.2128,0.525,0.5,0.025,0.1,0.4787,2021,3,marzo
202103,DG5,A55,57.0,46.0,13.0,3.0,5.0,3.0,34.0,70.0,71.0,43.0,1.0,3.2,0.807,0.1831,0.3478,0.2826,0.0652,0.1087,0.6056,2021,3,marzo
202103,DG5,A57,57.0,33.0,10.0,5.0,7.0,13.0,45.0,58.0,65.0,21.0,3.0,3.0,0.5789,0.1538,0.4545,0.303,0.1515,0.2121,0.3231,2021,3,marzo
202103,DG5,A62,57.0,42.0,17.0,2.0,9.0,1.0,36.0,108.0,99.0,58.0,3.0,4.5,0.7368,0.1717,0.4524,0.4048,0.0476,0.2143,0.5859,2021,3,marzo
202103,DG5,A91,40.0,35.0,17.0,2.0,9.0,0.0,34.0,84.0,88.0,49.0,2.0,4.0,0.875,0.1932,0.5429,0.4857,0.0571,0.2571,0.5568,2021,3,marzo
202103,DG5,A102,57.0,38.0,12.0,2.0,8.0,4.0,34.0,41.0,58.0,25.0,1.0,2.6,0.6667,0.2069,0.3684,0.3158,0.0526,0.2105,0.431,2021,3,marzo
202103,DG5,A111,52.0,49.0,19.0,4.0,9.0,1.0,32.0,60.0,79.0,31.0,4.0,3.6,0.9423,0.2405,0.4694,0.3878,0.0816,0.1837,0.3924,2021,3,marzo
202103,DG6,A3,57.0,51.0,18.0,2.0,7.0,0.0,50.0,99.0,99.0,53.0,2.0,4.5,0.8947,0.1818,0.3922,0.3529,0.0392,0.1373,0.5354,2021,3,marzo
202103,DG6,A13,57.0,38.0,17.0,6.0,7.0,1.0,23.0,101.0,90.0,56.0,2.0,4.1,0.6667,0.1889,0.6053,0.4474,0.1579,0.1842,0.6222,2021,3,marzo
202103,DG6,A14,40.0,23.0,15.0,4.0,6.0,2.0,18.0,61.0,55.0,30.0,5.0,2.5,0.575,0.2727,0.8261,0.6522,0.1739,0.2609,0.5455,2021,3,marzo
202103,DG6,A16,40.0,27.0,21.0,2.0,11.0,27.0,59.0,58.0,86.0,27.0,1.0,3.9,0.675,0.2442,0.8519,0.7778,0.0741,0.4074,0.314,2021,3,marzo
202103,DG6,A22,57.0,46.0,22.0,4.0,10.0,0.0,30.0,105.0,101.0,56.0,3.0,4.6,0.807,0.2178,0.5652,0.4783,0.087,0.2174,0.5545,2021,3,marzo
202103,DG6,A65,40.0,27.0,18.0,2.0,6.0,0.0,48.0,98.0,102.0,51.0,2.0,4.6,0.675,0.1765,0.7407,0.6667,0.0741,0.2222,0.5,2021,3,marzo
202103,DG6,A74,57.0,39.0,15.0,4.0,5.0,0.0,36.0,107.0,100.0,64.0,5.0,4.5,0.6842,0.15,0.4872,0.3846,0.1026,0.1282,0.64,2021,3,marzo
202103,DG6,A75,52.0,39.0,13.0,1.0,5.0,0.0,47.0,67.0,76.0,41.0,3.0,3.5,0.75,0.1711,0.359,0.3333,0.0256,0.1282,0.5395,2021,3,marzo
202103,DG6,A80,40.0,21.0,8.0,1.0,2.0,0.0,34.0,52.0,43.0,19.0,2.0,2.0,0.525,0.186,0.4286,0.381,0.0476,0.0952,0.4419,2021,3,marzo
202103,DG6,A86,57.0,57.0,23.0,1.0,9.0,0.0,27.0,104.0,105.0,58.0,5.0,4.8,1.0,0.219,0.4211,0.4035,0.0175,0.1579,0.5524,2021,3,marzo
202103,DG6,A87,57.0,37.0,12.0,2.0,6.0,0.0,47.0,105.0,102.0,61.0,1.0,4.6,0.6491,0.1176,0.3784,0.3243,0.0541,0.1622,0.598,2021,3,marzo
202103,DG6,A90,40.0,20.0,8.0,0.0,1.0,2.0,4.0,67.0,44.0,33.0,0.0,2.0,0.5,0.1818,0.4,0.4,0.0,0.05,0.75,2021,3,marzo
202103,DG6,A109,40.0,31.0,22.0,2.0,7.0,0.0,50.0,72.0,90.0,31.0,3.0,4.1,0.775,0.2444,0.7742,0.7097,0.0645,0.2258,0.3444,2021,3,marzo
202102,DG1,A1,33.0,31.0,21.0,1.0,8.0,0.0,15.0,83.0,84.0,50.0,0.0,4.2,0.9394,0.25,0.7097,0.6774,0.0323,0.2581,0.5952,2021,2,febrero
202102,DG1,A7,77.0,40.0,17.0,4.0,12.0,11.0,12.0,57.0,61.0,33.0,0.0,3.1,0.5195,0.2787,0.525,0.425,0.1,0.3,0.541,2021,2,febrero
202102,DG1,A8,33.0,19.0,9.0,0.0,5.0,2.0,24.0,52.0,52.0,28.0,0.0,2.6,0.5758,0.1731,0.4737,0.4737,0.0,0.2632,0.5385,2021,2,febrero
202102,DG1,A19,77.0,59.0,15.0,1.0,5.0,20.0,19.0,52.0,54.0,25.0,0.0,2.7,0.7662,0.2778,0.2712,0.2542,0.0169,0.0847,0.463,2021,2,febrero
202102,DG1,A21,77.0,42.0,11.0,3.0,7.0,5.0,22.0,115.0,103.0,74.0,0.0,5.2,0.5455,0.1068,0.3333,0.2619,0.0714,0.1667,0.7184,2021,2,febrero
202102,DG1,A33,70.0,27.0,15.0,2.0,10.0,1.0,21.0,110.0,106.0,69.0,3.0,5.3,0.3857,0.1415,0.6296,0.5556,0.0741,0.3704,0.6509,2021,2,febrero
202102,DG1,A34,77.0,42.0,19.0,5.0,11.0,1.0,22.0,88.0,100.0,67.0,0.0,5.0,0.5455,0.19,0.5714,0.4524,0.119,0.2619,0.67,2021,2,febrero
202102,DG1,A37,77.0,64.0,22.0,2.0,14.0,71.0,13.0,122.0,117.0,86.0,0.0,5.9,0.8312,0.188,0.375,0.3438,0.0312,0.2188,0.735,2021,2,febrero
202102,DG1,A44,77.0,38.0,13.0,8.0,4.0,3.0,37.0,44.0,54.0,15.0,0.0,2.7,0.4935,0.2407,0.5526,0.3421,0.2105,0.1053,0.2778,2021,2,febrero
202102,DG1,A67,33.0,49.0,20.0,3.0,11.0,10.0,16.0,73.0,61.0,29.0,0.0,3.1,1.4848,0.3279,0.4694,0.4082,0.0612,0.2245,0.4754,2021,2,febrero
202102,DG1,A68,77.0,42.0,16.0,5.0,7.0,0.0,42.0,108.0,73.0,36.0,0.0,3.7,0.5455,0.2192,0.5,0.381,0.119,0.1667,0.4932,2021,2,febrero
202102,DG1,A71,77.0,36.0,13.0,4.0,8.0,3.0,24.0,80.0,93.0,61.0,0.0,4.7,0.4675,0.1398,0.4722,0.3611,0.1111,0.2222,0.6559,2021,2,febrero
202102,DG1,A73,77.0,39.0,12.0,3.0,6.0,7.0,20.0,89.0,75.0,51.0,0.0,3.8,0.5065,0.16,0.3846,0.3077,0.0769,0.1538,0.68,2021,2,febrero
202102,DG1,A77,33.0,29.0,22.0,2.0,10.0,31.0,29.0,57.0,59.0,14.0,0.0,3.0,0.8788,0.3729,0.8276,0.7586,0.069,0.3448,0.2373,2021,2,febrero
202102,DG1,A108,35.0,38.0,13.0,2.0,3.0,1.0,26.0,120.0,106.0,79.0,0.0,5.3,1.0857,0.1226,0.3947,0.3421,0.0526,0.0789,0.7453,2021,2,febrero
202102,DG2,A11,33.0,20.0,10.0,0.0,4.0,3.0,11.0,168.0,134.0,107.0,0.0,6.7,0.6061,0.0746,0.5,0.5,0.0,0.2,0.7985,2021,2,febrero
202102,DG2,A23,77.0,46.0,8.0,3.0,3.0,1.0,28.0,127.0,124.0,95.0,0.0,6.2,0.5974,0.0645,0.2391,0.1739,0.0652,0.0652,0.7661,2021,2,febrero
202102,DG2,A24,77.0,35.0,12.0,1.0,3.0,12.0,14.0,57.0,62.0,38.0,0.0,3.1,0.4545,0.1935,0.3714,0.3429,0.0286,0.0857,0.6129,2021,2,febrero
202102,DG2,A29,33.0,19.0,15.0,2.0,5.0,1.0,20.0,128.0,119.0,83.0,0.0,6.0,0.5758,0.1261,0.8947,0.7895,0.1053,0.2632,0.6975,2021,2,febrero
202102,DG2,A38,77.0,49.0,14.0,4.0,4.0,10.0,49.0,115.0,113.0,70.0,0.0,5.7,0.6364,0.1239,0.3673,0.2857,0.0816,0.0816,0.6195,2021,2,febrero
202102,DG2,A45,77.0,47.0,26.0,4.0,7.0,4.0,38.0,143.0,150.0,98.0,0.0,7.5,0.6104,0.1733,0.6383,0.5532,0.0851,0.1489,0.6533,2021,2,febrero
202102,DG2,A49,33.0,37.0,20.0,2.0,7.0,1.0,25.0,87.0,81.0,40.0,0.0,4.1,1.1212,0.2469,0.5946,0.5405,0.0541,0.1892,0.4938,2021,2,febrero
202102,DG2,A60,77.0,43.0,22.0,2.0,8.0,0.0,9.0,140.0,122.0,93.0,0.0,6.1,0.5584,0.1803,0.5581,0.5116,0.0465,0.186,0.7623,2021,2,febrero
202102,DG2,A92,77.0,83.0,15.0,4.0,6.0,0.0,33.0,91.0,82.0,55.0,0.0,4.1,1.0779,0.1829,0.2289,0.1807,0.0482,0.0723,0.6707,2021,2,febrero
202102,DG2,A95,33.0,30.0,19.0,3.0,5.0,0.0,65.0,125.0,141.0,73.0,0.0,7.1,0.9091,0.1348,0.7333,0.6333,0.1,0.1667,0.5177,2021,2,febrero
202102,DG2,A96,33.0,25.0,8.0,0.0,4.0,5.0,22.0,87.0,72.0,50.0,0.0,3.6,0.7576,0.1111,0.32,0.32,0.0,0.16,0.6944,2021,2,febrero
202102,DG2,A101,77.0,37.0,14.0,6.0,3.0,4.0,39.0,53.0,66.0,26.0,0.0,3.3,0.4805,0.2121,0.5405,0.3784,0.1622,0.0811,0.3939,2021,2,febrero
202102,DG2,A104,77.0,42.0,28.0,4.0,14.0,5.0,24.0,54.0,82.0,32.0,0.0,4.1,0.5455,0.3415,0.7619,0.6667,0.0952,0.3333,0.3902,2021,2,febrero
202102,DG3,A6,77.0,47.0,22.0,3.0,6.0,0.0,22.0,109.0,108.0,68.0,0.0,5.4,0.6104,0.2037,0.5319,0.4681,0.0638,0.1277,0.6296,2021,2,febrero
202102,DG3,A15,77.0,62.0,9.0,3.0,3.0,0.0,17.0,65.0,51.0,31.0,0.0,2.6,0.8052,0.1765,0.1935,0.1452,0.0484,0.0484,0.6078,2021,2,febrero
202102,DG3,A20,77.0,56.0,21.0,4.0,10.0,8.0,23.0,47.0,64.0,28.0,0.0,3.2,0.7273,0.3281,0.4464,0.375,0.0714,0.1786,0.4375,2021,2,febrero
202102,DG3,A36,77.0,41.0,15.0,0.0,9.0,0.0,22.0,108.0,105.0,80.0,0.0,5.3,0.5325,0.1429,0.3659,0.3659,0.0,0.2195,0.7619,2021,2,febrero
202102,DG3,A39,33.0,34.0,31.0,3.0,11.0,0.0,37.0,161.0,142.0,81.0,0.0,7.1,1.0303,0.2183,1.0,0.9118,0.0882,0.3235,0.5704,2021,2,febrero
202102,DG3,A48,77.0,52.0,17.0,5.0,6.0,9.0,44.0,171.0,138.0,93.0,0.0,6.9,0.6753,0.1232,0.4231,0.3269,0.0962,0.1154,0.6739,2021,2,febrero
202102,DG3,A85,77.0,45.0,20.0,7.0,6.0,12.0,40.0,114.0,105.0,66.0,0.0,5.3,0.5844,0.1905,0.6,0.4444,0.1556,0.1333,0.6286,2021,2,febrero
202102,DG3,A89,70.0,37.0,13.0,2.0,4.0,3.0,25.0,120.0,114.0,79.0,0.0,5.7,0.5286,0.114,0.4054,0.3514,0.0541,0.1081,0.693,2021,2,febrero
202102,DG3,A97,77.0,38.0,22.0,3.0,12.0,2.0,25.0,175.0,160.0,121.0,0.0,8.0,0.4935,0.1375,0.6579,0.5789,0.0789,0.3158,0.7562,2021,2,febrero
202102,DG3,A98,77.0,39.0,23.0,3.0,14.0,3.0,31.0,107.0,127.0,87.0,0.0,6.4,0.5065,0.1811,0.6667,0.5897,0.0769,0.359,0.685,2021,2,febrero
202102,DG3,A100,33.0,15.0,7.0,0.0,2.0,0.0,17.0,66.0,64.0,48.0,0.0,3.2,0.4545,0.1094,0.4667,0.4667,0.0,0.1333,0.75,2021,2,febrero
202102,DG3,A103,33.0,31.0,25.0,1.0,11.0,18.0,38.0,82.0,101.0,44.0,0.0,5.1,0.9394,0.2475,0.8387,0.8065,0.0323,0.3548,0.4356,2021,2,febrero
202102,DG3,A112,70.0,44.0,21.0,4.0,9.0,0.0,35.0,116.0,96.0,60.0,0.0,4.8,0.6286,0.2188,0.5682,0.4773,0.0909,0.2045,0.625,2021,2,febrero
202102,DG4,A25,70.0,36.0,16.0,3.0,9.0,0.0,20.0,129.0,120.0,88.0,0.0,6.0,0.5143,0.1333,0.5278,0.4444,0.0833,0.25,0.7333,2021,2,febrero
202102,DG4,A43,77.0,27.0,15.0,0.0,8.0,4.0,31.0,134.0,144.0,111.0,0.0,7.2,0.3506,0.1042,0.5556,0.5556,0.0,0.2963,0.7708,2021,2,febrero
202102,DG4,A64,33.0,34.0,16.0,2.0,11.0,2.0,24.0,147.0,123.0,81.0,0.0,6.2,1.0303,0.1301,0.5294,0.4706,0.0588,0.3235,0.6585,2021,2,febrero
202102,DG4,A66,33.0,27.0,20.0,1.0,10.0,1.0,49.0,155.0,137.0,89.0,14.0,6.9,0.8182,0.146,0.7778,0.7407,0.037,0.3704,0.6496,2021,2,febrero
202102,DG4,A69,77.0,40.0,23.0,3.0,12.0,0.0,34.0,112.0,113.0,69.0,0.0,5.7,0.5195,0.2035,0.65,0.575,0.075,0.3,0.6106,2021,2,febrero
202102,DG4,A70,77.0,35.0,14.0,4.0,3.0,0.0,34.0,94.0,109.0,71.0,0.0,5.5,0.4545,0.1284,0.5143,0.4,0.1143,0.0857,0.6514,2021,2,febrero
202102,DG4,A78,33.0,40.0,21.0,2.0,7.0,1.0,28.0,133.0,123.0,80.0,0.0,6.2,1.2121,0.1707,0.575,0.525,0.05,0.175,0.6504,2021,2,febrero
202102,DG4,A79,77.0,45.0,24.0,1.0,10.0,33.0,64.0,58.0,93.0,32.0,0.0,4.7,0.5844,0.2581,0.5556,0.5333,0.0222,0.2222,0.3441,2021,2,febrero
202102,DG4,A81,77.0,46.0,17.0,6.0,7.0,4.0,21.0,58.0,51.0,20.0,0.0,2.6,0.5974,0.3333,0.5,0.3696,0.1304,0.1522,0.3922,2021,2,febrero
202102,DG4,A83,33.0,37.0,23.0,2.0,12.0,0.0,31.0,142.0,125.0,74.0,0.0,6.3,1.1212,0.184,0.6757,0.6216,0.0541,0.3243,0.592,2021,2,febrero
202102,DG4,A84,77.0,42.0,22.0,5.0,7.0,4.0,46.0,128.0,143.0,88.0,0.0,7.2,0.5455,0.1538,0.6429,0.5238,0.119,0.1667,0.6154,2021,2,febrero
202102,DG4,A93,77.0,37.0,23.0,2.0,9.0,0.0,29.0,89.0,106.0,61.0,0.0,5.3,0.4805,0.217,0.6757,0.6216,0.0541,0.2432,0.5755,2021,2,febrero
202102,DG4,A99,77.0,45.0,16.0,2.0,11.0,4.0,33.0,103.0,107.0,66.0,0.0,5.4,0.5844,0.1495,0.4,0.3556,0.0444,0.2444,0.6168,2021,2,febrero
202102,DG4,A110,77.0,43.0,13.0,4.0,3.0,2.0,44.0,102.0,122.0,80.0,0.0,6.1,0.5584,0.1066,0.3953,0.3023,0.093,0.0698,0.6557,2021,2,febrero
202102,DG5,A12,77.0,41.0,11.0,0.0,4.0,0.0,35.0,73.0,65.0,36.0,0.0,3.3,0.5325,0.1692,0.2683,0.2683,0.0,0.0976,0.5538,2021,2,febrero
202102,DG5,A26,77.0,40.0,9.0,2.0,6.0,12.0,29.0,102.0,93.0,66.0,0.0,4.7,0.5195,0.0968,0.275,0.225,0.05,0.15,0.7097,2021,2,febrero
202102,DG5,A28,33.0,4.0,1.0,0.0,1.0,2.0,36.0,54.0,4.0,0.0,0.0,0.2,0.1212,0.25,0.25,0.25,0.0,0.25,0.0,2021,2,febrero
202102,DG5,A41,33.0,23.0,7.0,2.0,1.0,7.0,29.0,108.0,54.0,32.0,0.0,2.7,0.697,0.1296,0.3913,0.3043,0.087,0.0435,0.5926,2021,2,febrero
202102,DG5,A46,77.0,45.0,16.0,4.0,5.0,0.0,31.0,91.0,82.0,44.0,0.0,4.1,0.5844,0.1951,0.4444,0.3556,0.0889,0.1111,0.5366,2021,2,febrero
202102,DG5,A47,33.0,22.0,8.0,3.0,1.0,0.0,20.0,147.0,99.0,76.0,0.0,5.0,0.6667,0.0808,0.5,0.3636,0.1364,0.0455,0.7677,2021,2,febrero
202102,DG5,A50,33.0,34.0,13.0,2.0,7.0,11.0,26.0,125.0,86.0,51.0,0.0,4.3,1.0303,0.1512,0.4412,0.3824,0.0588,0.2059,0.593,2021,2,febrero
202102,DG5,A51,33.0,45.0,17.0,5.0,9.0,0.0,37.0,95.0,90.0,52.0,0.0,4.5,1.3636,0.1889,0.4889,0.3778,0.1111,0.2,0.5778,2021,2,febrero
202102,DG5,A55,77.0,44.0,10.0,6.0,5.0,1.0,38.0,75.0,73.0,50.0,0.0,3.7,0.5714,0.137,0.3636,0.2273,0.1364,0.1136,0.6849,2021,2,febrero
202102,DG5,A57,77.0,34.0,14.0,3.0,6.0,31.0,43.0,57.0,83.0,36.0,0.0,4.2,0.4416,0.1687,0.5,0.4118,0.0882,0.1765,0.4337,2021,2,febrero
202102,DG5,A62,77.0,37.0,17.0,2.0,7.0,1.0,30.0,113.0,105.0,69.0,0.0,5.3,0.4805,0.1619,0.5135,0.4595,0.0541,0.1892,0.6571,2021,2,febrero
202102,DG5,A91,33.0,27.0,16.0,2.0,10.0,0.0,28.0,84.0,76.0,34.0,0.0,3.8,0.8182,0.2105,0.6667,0.5926,0.0741,0.3704,0.4474,2021,2,febrero
202102,DG5,A102,77.0,48.0,18.0,5.0,9.0,9.0,34.0,47.0,68.0,33.0,0.0,3.4,0.6234,0.2647,0.4792,0.375,0.1042,0.1875,0.4853,2021,2,febrero
202102,DG5,A111,70.0,55.0,13.0,5.0,4.0,3.0,37.0,46.0,55.0,18.0,0.0,2.8,0.7857,0.2364,0.3273,0.2364,0.0909,0.0727,0.3273,2021,2,febrero
202102,DG6,A3,77.0,38.0,16.0,3.0,6.0,3.0,45.0,74.0,86.0,36.0,2.0,4.3,0.4935,0.186,0.5,0.4211,0.0789,0.1579,0.4186,2021,2,febrero
202102,DG6,A13,77.0,57.0,25.0,5.0,16.0,2.0,28.0,105.0,103.0,58.0,0.0,5.2,0.7403,0.2427,0.5263,0.4386,0.0877,0.2807,0.5631,2021,2,febrero
202102,DG6,A14,33.0,18.0,9.0,0.0,4.0,4.0,28.0,96.0,45.0,22.0,0.0,2.3,0.5455,0.2,0.5,0.5,0.0,0.2222,0.4889,2021,2,febrero
202102,DG6,A16,33.0,29.0,20.0,0.0,11.0,12.0,52.0,75.0,55.0,4.0,0.0,2.8,0.8788,0.3636,0.6897,0.6897,0.0,0.3793,0.0727,2021,2,febrero
202102,DG6,A22,77.0,40.0,18.0,2.0,10.0,1.0,39.0,102.0,122.0,65.0,0.0,6.1,0.5195,0.1475,0.5,0.45,0.05,0.25,0.5328,2021,2,febrero
202102,DG6,A56,77.0,26.0,8.0,1.0,4.0,19.0,23.0,74.0,62.0,40.0,0.0,3.1,0.3377,0.129,0.3462,0.3077,0.0385,0.1538,0.6452,2021,2,febrero
202102,DG6,A65,33.0,28.0,15.0,5.0,7.0,1.0,35.0,133.0,93.0,50.0,0.0,4.7,0.8485,0.1613,0.7143,0.5357,0.1786,0.25,0.5376,2021,2,febrero
202102,DG6,A74,77.0,50.0,21.0,7.0,12.0,3.0,31.0,159.0,152.0,109.0,0.0,7.6,0.6494,0.1382,0.56,0.42,0.14,0.24,0.7171,2021,2,febrero
202102,DG6,A75,70.0,49.0,12.0,3.0,4.0,0.0,34.0,97.0,87.0,60.0,0.0,4.4,0.7,0.1379,0.3061,0.2449,0.0612,0.0816,0.6897,2021,2,febrero
202102,DG6,A80,33.0,35.0,12.0,1.0,4.0,0.0,33.0,70.0,48.0,19.0,0.0,2.4,1.0606,0.25,0.3714,0.3429,0.0286,0.1143,0.3958,2021,2,febrero
202102,DG6,A86,77.0,47.0,9.0,3.0,5.0,1.0,24.0,76.0,57.0,36.0,0.0,2.9,0.6104,0.1579,0.2553,0.1915,0.0638,0.1064,0.6316,2021,2,febrero
202102,DG6,A87,77.0,41.0,10.0,4.0,4.0,1.0,31.0,114.0,120.0,86.0,0.0,6.0,0.5325,0.0833,0.3415,0.2439,0.0976,0.0976,0.7167,2021,2,febrero
202102,DG6,A90,33.0,22.0,11.0,0.0,8.0,1.0,22.0,107.0,70.0,40.0,0.0,3.5,0.6667,0.1571,0.5,0.5,0.0,0.3636,0.5714,2021,2,febrero
202102,DG6,A109,33.0,29.0,15.0,5.0,9.0,0.0,42.0,132.0,100.0,52.0,0.0,5.0,0.8788,0.15,0.6897,0.5172,0.1724,0.3103,0.52,2021,2,febrero
